# Timestamp KF, Num CovKFs, Num KFs, Num RecentMPs, Num MPs, processKF, MPCulling, CreateMP, SearchNeigh, BA, KFCulling, [numFixKF_LBA]
0,0,1,370,396,90.497207,0.047962,0.033556,2.475666,0.087430,0.003120,0
103735900,1,2,535,506,1.475842,0.051839,17.503400,5.047472,0.050975,0.001221,0
207338100,2,3,464,578,52.648659,0.339639,25.049409,0.000127,0.000000,0.000000,0
311075200,3,4,409,642,24.114945,0.260045,29.441770,0.000131,0.000000,0.000000,0
414691700,4,5,496,833,19.416945,0.189765,51.706035,0.000104,0.000000,0.000000,0
518430200,5,6,644,995,18.493275,0.194510,53.283191,0.000135,0.000000,0.000000,0
622044800,6,7,668,1083,18.579100,0.265077,52.975762,0.000139,0.000000,0.000000,0
725797700,7,8,604,1040,33.718819,0.534804,32.418304,0.000135,0.000000,0.000000,0
829419900,8,9,594,1147,44.224307,0.854921,67.974718,0.000150,0.000000,0.000000,0
933146700,9,10,687,1286,22.605878,0.425541,64.033054,0.000140,0.000000,0.000000,0
1036910000,8,11,679,1281,21.601867,0.605510,41.923688,0.000120,0.000000,0.000000,0
1140497000,7,12,668,1322,21.684017,0.395563,51.046405,0.000117,0.000000,0.000000,0
1244242000,6,13,679,1444,20.129465,0.483106,63.340701,0.000122,0.000000,0.000000,0
1347979000,6,14,788,1603,20.550665,0.417808,72.376084,0.000149,0.000000,0.000000,0
1451596000,7,15,739,1703,21.054530,0.516605,67.639993,0.000112,0.000000,0.000000,0
1555212000,8,16,788,1806,19.768790,0.525315,81.361035,0.000138,0.000000,0.000000,0
1658960000,9,17,850,1918,20.472115,0.465215,69.553475,0.000135,0.000000,0.000000,0
1762569000,8,18,806,1936,20.891727,0.527477,66.858887,0.000135,0.000000,0.000000,0
1866302000,8,19,760,1999,19.601434,0.501349,67.516958,0.000161,0.000000,0.000000,0
1969923000,9,20,789,2116,19.946130,0.483733,71.298525,0.000127,0.000000,0.000000,0
2073666000,10,21,772,2166,20.269149,0.535290,66.257062,0.000144,0.000000,0.000000,0
2177281000,11,22,793,2232,19.432906,0.552040,74.075359,0.000152,0.000000,0.000000,0
2281017000,12,23,815,2329,18.250333,0.479997,76.138767,0.000123,0.000000,0.000000,0
2384639000,12,24,783,2338,18.440700,0.521952,69.024269,0.000108,0.000000,0.000000,0
2488250000,11,25,813,2442,18.116187,0.490498,84.983263,0.000123,0.000000,0.000000,0
2591988000,11,26,850,2487,18.472598,0.513608,70.295375,0.000139,0.000000,0.000000,0
2695832000,16,27,775,2435,19.154927,0.515586,55.625177,0.000106,0.000000,0.000000,0
2799367000,14,28,702,2479,18.618664,0.496873,74.728589,0.000109,0.000000,0.000000,0
2903084000,14,29,718,2556,18.790891,0.429007,64.661213,0.000122,0.000000,0.000000,0
3006768000,16,30,709,2601,21.456691,0.435936,60.310873,0.000131,0.000000,0.000000,0
3110441000,17,31,696,2653,19.755860,0.459652,64.862769,0.000131,0.000000,0.000000,0
3214057000,18,32,700,2770,25.578358,0.528630,75.471963,0.000097,0.000000,0.000000,0
