# ORB_Ext(ms), Stereo matching(ms), Preintegrate_IMU(ms), Pose pred(ms), LocalMap_track(ms), NewKF_dec(ms)
309.893443,13.654694,0.000000,0.000000,0.000000,0.000000,52.062322
9.532062,17.943493,0.000000,38.009111,6.729802,0.060798,63.344861
10.869784,12.931867,0.000000,3.153831,4.069567,0.059455,22.348716
9.303237,15.741050,0.000000,3.481007,5.538210,0.056881,28.993247
8.882407,15.346726,0.000000,3.492995,5.219704,0.064357,23.792849
9.305523,15.031379,0.000000,2.537881,5.163592,0.081405,28.964774
8.566678,12.202249,0.000000,2.548775,4.767921,0.050208,31.334303
8.917300,14.527908,0.000000,2.617261,5.781180,0.091161,49.902498
8.771695,14.952301,0.000000,2.925185,6.388537,0.081852,38.218293
8.610146,14.115079,0.000000,2.617406,6.250081,0.108110,50.418025
8.582196,14.719713,0.000000,3.197962,5.213046,0.052073,61.442804
7.860406,13.882708,0.000000,3.487378,6.182971,0.062672,52.037323
7.527305,14.171132,0.000000,3.674814,6.855343,0.055367,54.056814
7.456983,14.070572,0.000000,3.881424,6.968320,0.057737,52.996502
8.687234,14.334051,0.000000,3.745893,9.054611,0.109406,48.605214
7.775749,15.255799,0.000000,3.640211,7.123994,0.058531,86.268293
7.629128,14.966798,0.000000,4.413510,11.722841,0.061625,67.062231
10.292242,14.334867,0.000000,4.688584,11.831404,0.118922,58.563664
7.713954,14.323463,0.000000,4.497909,8.393013,0.055241,63.480968
7.909293,13.265447,0.000000,4.167772,10.127156,0.058704,65.236401
7.736956,12.837231,0.000000,4.926453,10.633062,0.113344,65.569433
8.493723,13.170285,0.000000,4.448850,10.522625,0.058366,61.335527
7.763237,12.298632,0.000000,3.968326,9.667451,0.054222,58.623049
7.947599,13.693965,0.000000,3.847597,9.451222,0.058237,63.033657
9.190608,12.788737,0.000000,3.822215,9.005429,0.050030,52.080857
7.920726,13.071448,0.000000,4.337679,9.691615,0.069675,69.226348
7.126350,12.822845,0.000000,3.721179,10.519820,0.053029,47.086444
7.621029,12.611790,0.000000,3.903883,9.741793,0.054164,41.720844
7.332965,13.019190,0.000000,4.044514,10.604078,0.065128,59.369957
7.021459,13.580411,0.000000,3.829348,10.770294,0.056667,54.164759
7.269522,13.414610,0.000000,4.344717,10.867512,0.057200,58.401788
7.067433,13.297056,0.000000,4.266885,10.750751,0.060628,55.496302
6.989766,13.531040,0.000000,4.311566,11.025188,0.082133,67.626702
7.085432,12.847552,0.000000,4.268577,11.724838,0.061790,45.282468
7.171638,13.396989,0.000000,3.815843,11.090274,0.083704,76.756663
9.237377,14.312615,0.000000,5.821621,17.344213,0.086330,57.829804
8.423132,15.629067,0.000000,5.424239,16.228504,0.041397,79.039210
7.689129,14.984788,0.000000,5.431387,12.343089,0.056067,53.834068
8.562825,15.213969,0.000000,4.587943,12.041216,0.054401,58.979651
7.124018,13.490180,0.000000,3.734064,11.093786,0.061605,50.903675
8.189748,14.143554,0.000000,4.163581,12.023587,0.078599,55.332302
7.403071,13.035895,0.000000,3.928575,12.149659,0.041985,55.472387
10.088581,13.904926,0.000000,3.703539,14.227566,0.045025,52.350590
7.144988,13.649789,0.000000,4.101641,11.140553,0.058745,49.380315
8.117033,12.451283,0.000000,3.102290,12.971825,0.031601,47.660636
6.949628,12.817452,0.000000,3.653020,11.152433,0.066848,38.795832
10.987999,12.828432,0.000000,3.064321,12.539475,0.059918,38.159272
6.991445,12.666837,0.000000,3.109205,10.858288,0.039374,35.898949
11.973810,13.404756,0.000000,2.722956,13.404240,0.051427,49.731993
7.546258,13.263140,0.000000,3.551599,11.428510,0.048500,45.919127
6.948235,13.734837,0.000000,3.005400,12.229535,0.053884,62.796533
7.184915,13.783841,0.000000,3.730778,13.391915,0.060787,53.953549
7.173134,13.761374,0.000000,4.099687,12.306389,0.064629,62.221384
7.470044,14.072255,0.000000,4.267374,14.124882,0.067366,63.878204
6.865397,13.061104,0.000000,3.835786,14.386387,0.054626,43.131903
7.172204,12.770308,0.000000,4.011527,14.185539,0.049187,46.115066
7.896850,13.544746,0.000000,3.586824,15.536696,0.118699,72.027206
7.832292,14.377027,0.000000,3.790790,13.377707,0.061741,66.591453
7.195028,13.403474,0.000000,3.920715,16.407100,0.063686,79.539899
7.545155,12.942187,0.000000,4.287726,21.271986,0.176114,86.025475
14.229553,18.862298,0.000000,4.495304,22.366624,0.103692,92.372814
8.363122,14.308640,0.000000,4.991908,14.679371,0.056760,53.446437
7.477062,13.446915,0.000000,3.886428,15.036531,0.062847,70.108156
7.211084,13.302192,0.000000,4.403928,17.525069,0.069335,64.110309
8.298082,13.136014,0.000000,4.073635,19.950391,0.067904,59.229924
7.373055,13.360925,0.000000,4.269460,16.101794,0.055953,58.368576
7.276475,13.149554,0.000000,4.352819,18.747904,0.059852,55.402945
7.896905,12.811891,0.000000,4.464571,15.091901,0.058491,48.405910
7.480248,13.144199,0.000000,3.791953,14.505977,0.048614,42.726214
9.043527,17.097562,0.000000,3.812275,14.175307,0.048850,53.967670
7.385245,13.393350,0.000000,3.420889,15.900024,0.048404,47.910619
7.278750,15.965892,0.000000,2.806454,15.142660,0.063562,48.515666
7.275730,13.455768,0.000000,2.818342,14.414862,0.048497,50.582141
7.531958,12.903976,0.000000,2.843960,14.011479,0.051957,37.329498
7.466895,14.283996,0.000000,3.544497,15.175388,0.060436,43.653285
10.291559,13.551553,0.000000,3.148751,13.938038,0.055470,39.593081
10.245075,13.831016,0.000000,3.245096,14.991402,0.046420,41.057754
7.207662,14.299926,0.000000,4.012489,12.612910,0.061868,38.007424
12.196748,14.184420,0.000000,3.344813,17.026516,0.050974,47.708015
11.522462,13.685400,0.000000,3.908801,20.668996,0.067686,75.822225
7.557430,14.412992,0.000000,4.446089,19.216741,0.053751,68.153261
8.985591,13.860171,0.000000,5.301108,21.623609,0.075261,70.571003
7.165186,14.435081,0.000000,5.665543,19.618212,0.074479,68.209157
7.989617,14.774115,0.000000,5.229271,18.799752,0.082766,70.398732
7.028544,14.480520,0.000000,5.927957,20.733447,0.077954,62.352869
7.019396,14.436139,0.000000,5.308588,20.769239,0.085137,58.904148
6.851239,14.390580,0.000000,5.516091,21.118494,0.075010,61.913864
7.479373,14.098501,0.000000,5.640239,21.360003,0.074505,61.621986
7.499346,14.425005,0.000000,5.258565,20.786195,0.075100,67.899159
7.481375,14.678382,0.000000,5.699346,19.987256,0.075445,85.386682
7.032420,14.821547,0.000000,6.004189,23.274302,0.074173,77.674960
7.504960,13.847449,0.000000,6.300863,20.832696,0.077972,73.714696
7.423769,13.751774,0.000000,6.844830,24.756396,0.076774,65.572794
7.741638,13.851873,0.000000,9.327087,31.888520,0.095634,87.035926
7.852229,13.969086,0.000000,7.512879,25.912381,0.095882,35.941774
13.474832,15.574592,0.000000,7.113573,33.314414,0.085981,69.383737
7.056022,13.878614,0.000000,6.404208,22.212857,0.084493,73.579277
7.408507,14.166357,0.000000,5.201265,23.152196,0.069387,78.217182
7.365196,14.292512,0.000000,5.506742,24.849637,0.071379,91.805665
7.697254,14.321965,0.000000,6.385890,26.824509,0.073206,81.731377
7.262793,14.167905,0.000000,6.628594,24.278483,0.071603,65.623004
7.408806,14.472334,0.000000,7.715896,25.871885,0.086502,35.751562
11.753424,13.602695,0.000000,5.058635,22.012206,0.137198,55.657566
7.528307,15.074801,0.000000,6.094500,19.466967,0.051815,62.742401
8.106499,15.043384,0.000000,6.284279,23.780579,0.084385,110.614628
7.195510,15.212623,0.000000,9.413758,23.206367,0.079031,34.442291
