# Timestamp KF, Num CovKFs, Num KFs, Num RecentMPs, Num MPs, processKF, MPCulling, CreateMP, SearchNeigh, BA, KFCulling, [numFixKF_LBA]
0,0,1,374,374,33.343952,0.053508,0.029645,2.726539,0.073960,0.004036,0
103735900,1,2,538,511,1.825781,0.074062,18.724407,4.783038,0.048221,0.001315,0
207338100,2,3,540,653,25.187001,0.314760,52.362770,0.000195,0.000000,0.000000,0
311075200,3,4,569,803,22.636432,0.249622,59.563232,0.000152,0.000000,0.000000,0
414691700,4,5,584,928,21.028974,0.283120,51.096740,0.000130,0.000000,0.000000,0
518430200,5,6,566,932,18.713943,0.333252,31.834709,0.000115,0.000000,0.000000,0
622044800,6,7,586,1012,39.378171,1.399640,53.530266,0.000115,0.000000,0.000000,0
725797700,7,8,635,1073,18.523889,0.465274,49.697957,0.000117,0.000000,0.000000,0
829419900,8,9,657,1185,17.620729,0.331358,59.142543,0.000136,0.000000,0.000000,0
933146700,7,10,719,1304,33.159594,0.325737,63.187774,0.000101,0.000000,0.000000,0
1036910000,6,11,806,1409,20.329907,0.320005,62.617403,0.000110,0.000000,0.000000,0
1140497000,7,12,747,1386,19.963979,0.333060,43.692220,0.000097,0.000000,0.000000,0
1244242000,7,13,708,1475,18.431284,0.328323,65.913016,0.000112,0.000000,0.000000,0
1347979000,7,14,769,1620,18.734451,0.261942,52.621412,0.000114,0.000000,0.000000,0
1451596000,7,15,749,1735,18.095388,0.324550,63.591300,0.000099,0.000000,0.000000,0
1555212000,8,16,821,1881,17.530021,0.313216,71.842536,0.000107,0.000000,0.000000,0
1658960000,9,17,840,1941,18.395905,0.367882,57.030101,0.000095,0.000000,0.000000,0
1762569000,9,18,780,1958,17.940804,0.362635,58.284907,0.000109,0.000000,0.000000,0
1866302000,10,19,814,2118,17.569277,0.307288,88.020475,0.000113,0.000000,0.000000,0
1969923000,11,20,859,2241,18.121098,0.483840,67.530271,0.000089,0.000000,0.000000,0
2073666000,11,21,819,2265,17.714502,0.421241,64.662655,0.000111,0.000000,0.000000,0
2177281000,11,22,806,2320,18.047087,0.391494,66.629324,0.000105,0.000000,0.000000,0
2281017000,12,23,798,2393,17.015459,0.349138,71.304747,0.000090,0.000000,0.000000,0
2384639000,12,24,790,2433,16.959747,0.384973,69.492586,0.000092,0.000000,0.000000,0
2488250000,12,25,816,2530,16.633085,0.396053,74.098586,0.000119,0.000000,0.000000,0
2591988000,13,26,852,2569,21.171291,0.434053,61.599118,0.000123,0.000000,0.000000,0
2695832000,15,27,764,2516,21.292505,0.455346,44.877084,0.000100,0.000000,0.000000,0
2799367000,15,28,695,2560,19.465523,0.599017,71.958648,0.000102,0.000000,0.000000,0
2903084000,15,29,728,2650,17.362690,0.465835,63.219485,0.000097,0.000000,0.000000,0
3006768000,15,30,743,2721,22.856700,0.533502,64.858036,0.000097,0.000000,0.000000,0
3110441000,16,31,720,2769,18.752131,0.526890,62.185949,0.000112,0.000000,0.000000,0
3214057000,18,32,739,2879,18.315260,0.461020,69.217705,0.000100,0.000000,0.000000,0
3317669000,14,33,820,2983,17.554525,0.382109,64.748749,0.000092,0.000000,0.000000,0
3421285000,14,34,757,3057,22.081438,0.467013,72.044714,0.000106,0.000000,0.000000,0
3524925000,15,35,806,3156,17.864535,0.577166,79.533266,0.000101,0.000000,0.000000,0
3628545000,13,36,814,3229,18.107314,0.543194,72.562424,0.000090,0.000000,0.000000,0
3732256000,12,37,838,3246,17.523425,0.561324,70.837377,0.000089,0.000000,0.000000,0
3835871000,13,38,746,3263,18.094776,0.543512,60.342868,0.000088,0.000000,0.000000,0
3939488000,14,39,672,3307,17.562396,0.526179,69.554407,0.000100,0.000000,0.000000,0
4043107000,15,40,678,3394,17.863723,0.462328,61.700384,0.000102,0.000000,0.000000,0
4146888000,16,41,729,3499,17.302492,0.476215,76.800624,0.000097,0.000000,0.000000,0
4250460000,17,42,703,3493,18.552111,0.508229,55.392339,0.000101,0.000000,0.000000,0
4354202000,17,43,629,3479,17.648584,0.518892,57.998493,0.000090,0.000000,0.000000,0
4457940000,18,44,606,3499,17.314193,0.468610,56.540027,0.000088,0.000000,0.000000,0
4561559000,18,45,616,3523,16.933267,0.402313,51.353492,0.000091,0.000000,0.000000,0
4665293000,20,46,598,3557,19.609421,0.433819,54.986426,0.000081,0.000000,0.000000,0
4768912000,20,47,547,3556,22.425606,0.480735,50.518155,0.000125,0.000000,0.000000,0
4872532000,20,48,541,3695,34.060631,0.396651,66.448561,0.000105,0.000000,0.000000,0
4976146000,19,49,596,3796,26.140669,0.286450,49.891995,0.000096,0.000000,0.000000,0
5079909000,22,50,666,3976,23.794650,0.380069,78.398362,0.000085,0.000000,0.000000,0
5183503000,18,51,827,4133,21.925032,0.379439,67.402318,0.000099,0.000000,0.000000,0
5287117000,18,52,890,4278,29.979698,0.501663,85.268693,0.000086,0.000000,0.000000,0
5390861000,17,53,919,4354,21.736096,0.620150,74.167032,0.000090,0.000000,0.000000,0
5494473000,16,54,937,4380,20.506611,0.515622,61.128602,0.000091,0.000000,0.000000,0
5598233000,21,55,814,4382,20.940529,0.565258,60.899844,0.000092,0.000000,0.000000,0
5701829000,16,56,705,4442,25.522837,0.654577,70.432122,0.000102,0.000000,0.000000,0
5805571000,16,57,749,4558,19.513230,0.467819,67.594905,0.000088,0.000000,0.000000,0
5909185000,22,58,830,4739,19.735852,0.507122,80.220790,0.000107,0.000000,0.000000,0
6012921000,21,59,865,4762,19.536344,0.511807,64.055432,0.000105,0.000000,0.000000,0
6116541000,16,60,895,4915,25.398343,0.551218,81.932173,0.000108,0.000000,0.000000,0
6220278000,26,61,870,4891,21.264060,0.594095,62.671980,0.000115,0.000000,0.000000,0
6323895000,21,62,861,5016,24.321864,0.672975,95.190007,0.000135,0.000000,0.000000,0
6427659000,13,63,821,5037,19.943783,0.593646,62.182686,0.000092,0.000000,0.000000,0
6531383000,15,64,828,5088,18.980359,0.539948,67.031353,0.000096,0.000000,0.000000,0
6634992000,14,65,870,5156,19.518072,0.482516,67.638311,0.000085,0.000000,0.000000,0
6738741000,14,66,810,5177,19.498335,0.507045,58.982548,0.000100,0.000000,0.000000,0
6842350000,15,67,743,5200,19.684749,0.472157,57.806617,0.000096,0.000000,0.000000,0
6945963000,15,68,710,5229,18.996315,0.590723,72.565627,0.000125,0.000000,0.000000,0
7049705000,16,69,597,5189,23.833158,0.508792,68.173315,0.000129,0.000000,0.000000,0
7153323000,16,70,596,5240,21.971189,0.542109,65.047622,0.000111,0.000000,0.000000,0
7256934000,16,71,648,5326,19.927638,0.418740,57.503004,0.000096,0.000000,0.000000,0
7360549000,15,72,626,5345,19.430042,0.595306,57.053981,0.000105,0.000000,0.000000,0
7464167000,16,73,605,5371,21.077916,0.419963,59.878804,0.000105,0.000000,0.000000,0
7567786000,17,74,549,5371,24.271763,0.421572,41.527179,0.000103,0.000000,0.000000,0
7671396000,18,75,611,5485,22.870551,0.440010,73.874708,0.000082,0.000000,0.000000,0
7775144000,19,76,597,5538,22.214785,0.376187,44.037220,0.000125,0.000000,0.000000,0
7878754000,20,77,644,5644,27.663949,0.388421,67.236451,0.000101,0.000000,0.000000,0
7982493000,19,78,634,5788,23.778256,0.299617,66.031693,0.000071,0.000000,0.000000,0
8086111000,20,79,610,5874,31.430585,0.474809,58.700153,0.000086,0.000000,0.000000,0
8189849000,21,80,684,6078,26.971439,0.413551,77.919069,0.000098,0.000000,0.000000,0
8293470000,24,81,833,6277,27.132345,0.417773,80.158781,0.000094,0.000000,0.000000,0
8397102000,23,82,828,6327,26.587983,0.604637,54.168828,0.000121,0.000000,0.000000,0
8500847000,21,83,720,6352,26.273351,0.545988,61.544587,0.000099,0.000000,0.000000,0
8604438000,18,84,731,6460,23.875447,0.357668,63.324818,0.000078,0.000000,0.000000,0
8708175000,15,85,707,6540,23.797152,0.373284,59.378596,0.000116,0.000000,0.000000,0
8811795000,16,86,660,6577,23.127441,0.383125,56.082898,0.000101,0.000000,0.000000,0
