# Timestamp KF, Num CovKFs, Num KFs, Num RecentMPs, Num MPs, processKF, MPCulling, CreateMP, SearchNeigh, BA, KFCulling, [numFixKF_LBA]
0,0,1,376,376,34.078623,0.038628,0.028912,2.657652,0.047134,0.003061,0
103735900,1,2,543,518,1.647301,0.077882,18.825618,4.626645,0.043671,0.001094,0
207338100,2,3,543,656,24.776585,0.284402,51.512596,0.000192,0.000000,0.000000,0
311075200,3,4,570,814,22.038717,0.252749,69.721877,0.000107,0.000000,0.000000,0
414691700,4,5,588,928,22.932857,0.602195,52.728118,0.000101,0.000000,0.000000,0
518430200,5,6,632,1000,19.557317,0.419474,53.253067,0.000106,0.000000,0.000000,0
622044800,6,7,656,1086,18.204384,0.305500,50.926487,0.000130,0.000000,0.000000,0
725797700,7,8,609,1051,20.891510,0.540418,46.675204,0.000117,0.000000,0.000000,0
829419900,8,9,631,1185,18.316155,0.327998,65.589673,0.000164,0.000000,0.000000,0
933146700,8,10,644,1240,41.522627,0.489030,41.858378,0.000106,0.000000,0.000000,0
1036910000,7,11,637,1250,33.782375,0.553016,54.388038,0.000114,0.000000,0.000000,0
1140497000,8,12,727,1390,23.007869,0.404085,63.160265,0.000091,0.000000,0.000000,0
1244242000,8,13,745,1507,19.062205,0.360842,61.575125,0.000084,0.000000,0.000000,0
1347979000,7,14,685,1521,18.762003,0.320305,45.576340,0.000138,0.000000,0.000000,0
1451596000,7,15,701,1685,20.445145,0.292333,72.227232,0.000106,0.000000,0.000000,0
1555212000,7,16,799,1838,25.228357,0.501567,76.679796,0.000097,0.000000,0.000000,0
1658960000,8,17,753,1802,21.054429,0.492434,45.714226,0.000126,0.000000,0.000000,0
1762569000,9,18,700,1837,18.193556,0.470908,59.530476,0.000111,0.000000,0.000000,0
1866302000,9,19,779,2018,17.310029,0.333670,71.409981,0.000096,0.000000,0.000000,0
1969923000,10,20,820,2122,18.106592,0.340626,60.768677,0.000136,0.000000,0.000000,0
2073666000,11,21,813,2185,17.937471,0.409065,63.676460,0.000097,0.000000,0.000000,0
2177281000,11,22,799,2245,17.233443,0.347275,61.219606,0.000121,0.000000,0.000000,0
2281017000,11,23,806,2312,16.472096,0.333279,72.148202,0.000121,0.000000,0.000000,0
2384639000,12,24,801,2350,17.260232,0.480393,76.232178,0.000106,0.000000,0.000000,0
2488250000,10,25,847,2462,16.700808,0.524472,87.998868,0.000129,0.000000,0.000000,0
2591988000,12,26,858,2495,20.014734,0.580301,68.130944,0.000113,0.000000,0.000000,0
2695832000,13,27,779,2435,22.277530,0.599937,55.797916,0.000117,0.000000,0.000000,0
2799367000,13,28,703,2481,18.336025,0.545358,66.023985,0.000128,0.000000,0.000000,0
2903084000,15,29,707,2547,18.674992,0.542302,65.822005,0.000125,0.000000,0.000000,0
3006768000,16,30,719,2616,21.876152,0.473305,61.184662,0.000108,0.000000,0.000000,0
3110441000,12,31,685,2634,18.366236,0.450158,53.008084,0.000125,0.000000,0.000000,0
3214057000,18,32,719,2762,19.678801,0.533167,74.424729,0.000143,0.000000,0.000000,0
3317669000,12,33,784,2828,17.948748,0.413346,55.553221,0.000096,0.000000,0.000000,0
3421285000,11,34,740,2916,32.230878,0.491719,67.893737,0.000118,0.000000,0.000000,0
3524925000,11,35,751,2988,25.665518,0.401734,59.389223,0.000092,0.000000,0.000000,0
3628545000,12,36,785,3079,22.850689,0.419856,69.210353,0.000116,0.000000,0.000000,0
3732256000,13,37,813,3102,22.250013,0.440778,51.632931,0.000137,0.000000,0.000000,0
3835871000,14,38,712,3099,21.676259,0.439477,49.648682,0.000099,0.000000,0.000000,0
3939488000,14,39,629,3140,20.108093,0.369364,60.230244,0.000100,0.000000,0.000000,0
4043107000,14,40,684,3253,20.108899,0.353479,60.742237,0.000120,0.000000,0.000000,0
4146888000,15,41,740,3367,19.634185,0.377754,75.366329,0.000106,0.000000,0.000000,0
4250460000,18,42,725,3355,20.019795,0.484823,51.546484,0.000115,0.000000,0.000000,0
4354202000,18,43,673,3366,18.929989,0.389227,62.517053,0.000122,0.000000,0.000000,0
4457940000,17,44,635,3364,23.161278,0.393158,57.324082,0.000120,0.000000,0.000000,0
4561559000,19,45,609,3356,19.131083,0.402635,48.877877,0.000147,0.000000,0.000000,0
4665293000,19,46,594,3399,18.814380,0.295081,49.928556,0.000107,0.000000,0.000000,0
4768912000,19,47,625,3479,18.616177,0.353871,62.464593,0.000116,0.000000,0.000000,0
4872532000,20,48,626,3606,18.452803,0.295368,64.665168,0.000105,0.000000,0.000000,0
4976146000,21,49,598,3636,25.362516,0.488014,58.681118,0.000121,0.000000,0.000000,0
5079909000,20,50,654,3821,20.549358,0.448749,74.229594,0.000099,0.000000,0.000000,0
5183503000,16,51,810,3965,18.282261,0.400293,67.610630,0.000099,0.000000,0.000000,0
5287117000,18,52,877,4118,19.386153,0.592293,91.764625,0.000099,0.000000,0.000000,0
5390861000,19,53,947,4235,18.792932,0.631263,94.717071,0.000112,0.000000,0.000000,0
5494473000,17,54,969,4262,18.720212,0.601912,62.616714,0.000108,0.000000,0.000000,0
5598233000,16,55,853,4279,18.771708,0.620385,70.068798,0.000106,0.000000,0.000000,0
5701829000,14,56,722,4328,20.942445,0.530289,61.264217,0.000138,0.000000,0.000000,0
5805571000,14,57,801,4488,17.780886,0.409928,78.998795,0.000123,0.000000,0.000000,0
5909185000,13,58,863,4669,25.953295,1.378551,99.163357,0.000100,0.000000,0.000000,0
6012921000,16,59,888,4655,19.377569,0.583049,61.202408,0.000085,0.000000,0.000000,0
6116541000,14,60,851,4787,22.505962,0.489088,85.554727,0.000109,0.000000,0.000000,0
6220278000,12,61,842,4765,19.938025,0.492671,62.416678,0.000107,0.000000,0.000000,0
6323895000,13,62,867,4923,22.463382,0.441793,89.134349,0.000129,0.000000,0.000000,0
6427659000,13,63,851,4968,19.070877,0.477332,77.316601,0.000117,0.000000,0.000000,0
6531383000,14,64,868,5026,29.592329,0.544482,84.177474,0.000146,0.000000,0.000000,0
6634992000,13,65,822,5017,28.684211,0.674922,65.056346,0.000122,0.000000,0.000000,0
6738741000,14,66,753,5033,28.377148,0.584387,64.350733,0.000108,0.000000,0.000000,0
6842350000,15,67,648,5020,24.687958,0.403393,46.452093,0.000152,0.000000,0.000000,0
6945963000,16,68,625,5038,22.253290,0.385252,57.791813,0.000172,0.000000,0.000000,0
7049705000,17,69,661,5146,21.285209,0.321140,56.411301,0.000117,0.000000,0.000000,0
7153323000,17,70,642,5173,23.198506,0.514122,58.702753,0.000117,0.000000,0.000000,0
7256934000,16,71,608,5195,21.085561,0.459992,50.451856,0.000116,0.000000,0.000000,0
7360549000,18,72,588,5232,20.101039,0.398773,51.841625,0.000112,0.000000,0.000000,0
7464167000,18,73,588,5264,22.511350,0.369937,53.601814,0.000117,0.000000,0.000000,0
7567786000,17,74,637,5373,19.406813,0.353918,69.957405,0.000100,0.000000,0.000000,0
7671396000,16,75,574,5350,18.384187,0.320477,40.078146,0.000133,0.000000,0.000000,0
7775144000,17,76,635,5484,18.901521,0.312638,68.743425,0.000107,0.000000,0.000000,0
7878754000,21,77,594,5529,19.834179,0.247773,42.813928,0.000117,0.000000,0.000000,0
7982493000,20,78,622,5637,19.408988,0.286274,57.299686,0.000074,0.000000,0.000000,0
8086111000,19,79,671,5859,22.657139,0.393735,71.311061,0.000102,0.000000,0.000000,0
8189849000,22,80,782,6074,20.969902,0.371905,69.693232,0.000097,0.000000,0.000000,0
8293470000,22,81,812,6187,21.142671,0.415483,59.399085,0.000101,0.000000,0.000000,0
8397102000,22,82,824,6304,21.770697,0.405556,75.603716,0.000164,0.000000,0.000000,0
8500847000,22,83,768,6367,22.335155,0.433599,60.948941,0.000149,0.000000,0.000000,0
8604438000,23,84,739,6413,23.545660,0.520162,61.683137,0.000100,0.000000,0.000000,0
8708175000,21,85,705,6511,25.177064,0.445940,66.733559,0.000135,0.000000,0.000000,0
8811795000,18,86,658,6556,21.838181,0.396650,54.318392,0.000139,0.000000,0.000000,0
8915403000,16,87,704,6678,20.946531,0.368419,69.020552,0.000097,0.000000,0.000000,0
9019162000,15,88,722,6777,22.869236,0.374460,67.530353,0.000123,0.000000,0.000000,0
9122890000,16,89,820,6989,22.191143,0.402095,85.814495,0.000115,0.000000,0.000000,0
9226512000,16,90,1043,6871,24.369845,0.542784,104.080862,65.412950,0.000000,0.000000,0
9433986000,25,91,792,6939,25.139462,0.561389,64.103832,0.000135,0.000000,0.000000,0
9537749000,25,92,903,7114,23.928331,0.365295,62.645673,0.000097,0.000000,0.000000,0
9641587000,26,93,784,7241,23.023026,0.449018,73.037084,0.000142,0.000000,0.000000,0
9745342000,24,94,804,7322,23.090264,0.428379,62.837956,0.000107,0.000000,0.000000,0
9849229000,24,95,792,7397,23.737606,0.458044,71.283788,0.000092,0.000000,0.000000,0
9953059000,24,96,779,7514,23.390980,0.462298,74.196360,0.000073,0.000000,0.000000,0
10056930000,24,97,856,7725,23.423236,0.464349,88.171199,0.000097,0.000000,0.000000,0
10160830000,30,98,954,7823,24.005288,0.435466,85.506745,0.000088,0.000000,0.000000,0
10264660000,25,99,904,7819,26.800554,0.662789,71.452614,0.000118,0.000000,0.000000,0
10368670000,27,100,833,7790,23.765527,0.552025,65.265858,0.000102,0.000000,0.000000,0
10472640000,23,101,830,7547,24.541128,0.509923,84.709789,49.722204,0.000000,0.000000,0
10680620000,23,102,693,7925,22.820538,0.461652,112.777233,0.000084,0.000000,0.000000,0
